Gender,score
male,0.69766
male,0.69766
female,0.69766
female,0.69761
male,0.69761
female,0.69761
female,0.69761
male,0.69761
female,0.69761
female,0.69761
female,0.69757
female,0.69757
male,0.69752
female,0.69752
female,0.69752
female,0.69747
male,0.69747
female,0.69747
female,0.69747
female,0.69742
male,0.69742
female,0.69742
female,0.69738
male,0.69738
male,0.69738
female,0.69738
male,0.69733
female,0.69733
female,0.69733
female,0.69733
male,0.69728
male,0.69728
female,0.69728
female,0.69728
male,0.69728
female,0.69723
male,0.69723
male,0.69718
male,0.69718
male,0.69718
male,0.69718
female,0.69714
male,0.69714
female,0.69709
male,0.69709
female,0.69709
male,0.69704
male,0.69704
female,0.69704
female,0.69704
female,0.69704
male,0.69704
male,0.69704
male,0.69704
male,0.69699
female,0.69699
male,0.69699
male,0.69695
female,0.69695
female,0.69695
female,0.69695
male,0.6969
male,0.6969
male,0.6969
female,0.69685
male,0.69685
male,0.69685
female,0.6968
female,0.6968
male,0.6968
female,0.6968
female,0.6968
female,0.69675
male,0.69675
female,0.69671
female,0.69671
male,0.69671
female,0.69671
male,0.69666
female,0.69666
female,0.69666
female,0.69666
female,0.69666
male,0.69666
male,0.69666
male,0.69661
female,0.69661
male,0.69661
female,0.69661
male,0.69656
female,0.69656
female,0.69656
female,0.69651
male,0.69651
female,0.69651
female,0.69647
male,0.69647
male,0.69647
female,0.69642
female,0.69642
male,0.69637
female,0.69637
female,0.69637
female,0.69632
female,0.69632
male,0.69632
female,0.69628
male,0.69628
female,0.69628
female,0.69628
female,0.69628
male,0.69623
male,0.69623
male,0.69623
female,0.69623
female,0.69623
female,0.69618
male,0.69618
female,0.69618
female,0.69618
female,0.69618
female,0.69613
female,0.69613
female,0.69613
male,0.69608
female,0.69604
male,0.69604
male,0.69604
female,0.69599
male,0.69599
female,0.69599
male,0.69589
male,0.69589
female,0.69589
male,0.69589
male,0.69589
male,0.69585
female,0.69585
female,0.69585
female,0.69585
female,0.69585
female,0.6958
male,0.6958
male,0.6958
female,0.69575
female,0.69575
female,0.6957
male,0.6957
female,0.6957
male,0.6957
female,0.6957
male,0.6957
female,0.69565
female,0.69565
female,0.69565
female,0.69565
male,0.69561
male,0.69561
male,0.69556
male,0.69556
male,0.69551
female,0.69551
female,0.69551
female,0.69551
female,0.69546
male,0.69546
female,0.69546
female,0.69546
female,0.69546
female,0.69546
female,0.69542
male,0.69542
female,0.69542
male,0.69542
male,0.69537
female,0.69537
male,0.69537
male,0.69537
male,0.69537
female,0.69537
male,0.69527
female,0.69527
female,0.69527
male,0.69527
male,0.69522
female,0.69522
female,0.69522
female,0.69522
male,0.69522
female,0.69522
male,0.69518
male,0.69518
female,0.69513
male,0.69513
female,0.69513
female,0.69513
female,0.69513
male,0.69513
male,0.69508
female,0.69508
male,0.69508
male,0.69508
male,0.69508
female,0.69508
female,0.69503
male,0.69503
female,0.69503
female,0.69503
male,0.69503
male,0.69498
male,0.69498
male,0.69498
male,0.69494
male,0.69494
male,0.69494
female,0.69494
female,0.69489
female,0.69489
female,0.69484
female,0.69479
female,0.69479
female,0.69479
male,0.69475
male,0.69475
male,0.69475
female,0.6947
female,0.6947
male,0.69465
female,0.69465
male,0.69465
female,0.6946
male,0.6946
female,0.69455
female,0.69455
female,0.69455
female,0.69455
female,0.69451
female,0.69451
female,0.69451
female,0.69451
female,0.69451
female,0.69451
female,0.69451
female,0.69446
female,0.69441
male,0.69441
female,0.69441
female,0.69441
female,0.69441
male,0.69436
female,0.69436
male,0.69432
female,0.69432
female,0.69432
female,0.69432
female,0.69432
male,0.69432
male,0.69427
male,0.69427
male,0.69427
male,0.69427
female,0.69422
female,0.69422
female,0.69422
male,0.69422
female,0.69422
female,0.69422
male,0.69422
female,0.69417
female,0.69417
female,0.69417
male,0.69412
female,0.69412
male,0.69412
male,0.69412
male,0.69412
male,0.69408
female,0.69408
female,0.69408
female,0.69408
male,0.69408
female,0.69408
female,0.69408
female,0.69408
female,0.69403
female,0.69403
male,0.69403
male,0.69403
male,0.69403
male,0.69398
female,0.69398
female,0.69398
female,0.69398
female,0.69389
male,0.69389
male,0.69389
male,0.69389
male,0.69389
male,0.69389
female,0.69384
male,0.69384
male,0.69384
male,0.69379
female,0.69379
female,0.69379
female,0.69379
female,0.69374
male,0.69374
female,0.69374
male,0.69374
female,0.69374
male,0.69374
male,0.69374
female,0.69369
male,0.69369
male,0.69365
male,0.69365
female,0.69365
male,0.69365
male,0.69365
male,0.69365
female,0.69365
male,0.69365
male,0.69365
female,0.69365
female,0.69365
male,0.6936
female,0.6936
female,0.69355
female,0.6935
female,0.6935
female,0.6935
male,0.69346
male,0.69346
female,0.69346
male,0.69346
male,0.69346
female,0.69346
male,0.69341
female,0.69341
female,0.69341
female,0.69336
female,0.69331
male,0.69331
male,0.69331
female,0.69331
male,0.69326
female,0.69326
female,0.69326
female,0.69322
male,0.69322
female,0.69317
male,0.69317
female,0.69312
female,0.69312
male,0.69312
male,0.69312
female,0.69312
female,0.69307
male,0.69307
female,0.69307
male,0.69307
male,0.69307
female,0.69302
male,0.69302
male,0.69302
male,0.69302
male,0.69298
female,0.69293
male,0.69293
female,0.69293
female,0.69293
male,0.69293
female,0.69293
female,0.69288
male,0.69283
male,0.69283
male,0.69279
female,0.69279
female,0.69274
male,0.69274
female,0.69274
male,0.69269
female,0.69269
female,0.69269
male,0.69269
female,0.69269
female,0.69264
female,0.69255
male,0.6925
male,0.6925
male,0.6925
female,0.6925
female,0.6925
male,0.6925
female,0.6925
male,0.69245
male,0.69245
female,0.69245
male,0.6924
male,0.6924
male,0.69236
male,0.69236
male,0.69236
female,0.69236
male,0.69236
female,0.69231
female,0.69226
female,0.69226
male,0.69226
female,0.69226
female,0.69226
female,0.69226
female,0.69226
female,0.69226
male,0.69221
male,0.69221
female,0.69221
male,0.69221
male,0.69221
female,0.69216
female,0.69216
female,0.69216
female,0.69216
female,0.69216
female,0.69212
female,0.69212
female,0.69212
female,0.69212
male,0.69207
female,0.69207
female,0.69207
female,0.69207
male,0.69202
female,0.69197
female,0.69197
female,0.69193
female,0.69193
female,0.69193
male,0.69188
female,0.69183
male,0.69183
male,0.69183
male,0.69183
female,0.69183
female,0.69178
male,0.69178
female,0.69178
female,0.69178
female,0.69178
female,0.69178
female,0.69173
male,0.69169
male,0.69169
female,0.69169
female,0.69169
female,0.69164
female,0.69164
male,0.69164
male,0.69159
female,0.69159
female,0.69154
female,0.69154
male,0.69154
male,0.69154
female,0.69154
female,0.69154
female,0.69154
female,0.69154
male,0.69149
female,0.69149
male,0.69149
female,0.69149
male,0.69149
female,0.69149
female,0.69145
male,0.69145
female,0.69145
male,0.69145
male,0.69145
female,0.6914
male,0.6914
female,0.6914
male,0.6914
female,0.6914
male,0.6914
female,0.69135
male,0.69135
male,0.69135
female,0.69135
female,0.6913
female,0.6913
female,0.6913
male,0.6913
female,0.69126
female,0.69121
male,0.69121
female,0.69121
female,0.69121
male,0.69121
male,0.69121
female,0.69121
female,0.69121
female,0.69116
male,0.69116
female,0.69116
female,0.69111
female,0.69111
male,0.69111
female,0.69111
male,0.69111
male,0.69106
female,0.69106
male,0.69106
male,0.69106
female,0.69106
female,0.69106
female,0.69102
male,0.69102
female,0.69097
male,0.69097
female,0.69097
male,0.69092
female,0.69087
female,0.69087
male,0.69083
female,0.69083
male,0.69078
male,0.69078
female,0.69078
female,0.69078
female,0.69078
female,0.69073
male,0.69068
female,0.69068
female,0.69068
female,0.69063
male,0.69063
female,0.69059
female,0.69059
male,0.69059
female,0.69059
female,0.69054
male,0.69054
male,0.69054
female,0.69054
female,0.69054
male,0.69054
male,0.69054
female,0.69054
male,0.69049
male,0.69049
female,0.69049
female,0.69049
female,0.69049
female,0.69049
female,0.69049
male,0.69049
female,0.69044
male,0.69044
male,0.6904
male,0.6904
male,0.6904
male,0.6904
female,0.6904
female,0.69035
male,0.69035
female,0.69035
female,0.69035
female,0.6903
male,0.6903
male,0.6903
male,0.6903
female,0.6903
female,0.6903
female,0.6903
male,0.69025
male,0.69025
female,0.69025
male,0.69025
male,0.69025
female,0.6902
male,0.6902
male,0.6902
female,0.6902
male,0.6902
male,0.69016
female,0.69016
male,0.69011
male,0.69011
female,0.69011
female,0.69006
female,0.69006
female,0.69006
female,0.69006
male,0.69006
male,0.69001
female,0.69001
male,0.69001
male,0.69001
female,0.68997
female,0.68997
female,0.68997
male,0.68997
male,0.68992
male,0.68992
male,0.68992
female,0.68992
male,0.68987
female,0.68987
female,0.68987
male,0.68987
male,0.68987
female,0.68987
male,0.68982
female,0.68982
female,0.68982
male,0.68982
male,0.68982
male,0.68977
female,0.68977
female,0.68977
female,0.68977
male,0.68977
female,0.68977
female,0.68977
male,0.68977
female,0.68973
female,0.68973
male,0.68973
male,0.68968
female,0.68968
male,0.68968
female,0.68968
female,0.68963
female,0.68963
female,0.68958
female,0.68958
female,0.68958
male,0.68958
male,0.68958
female,0.68958
female,0.68953
male,0.68953
female,0.68953
female,0.68953
female,0.68953
female,0.68949
female,0.68949
female,0.68949
male,0.68949
male,0.68949
female,0.68949
female,0.68949
female,0.68949
female,0.68944
male,0.68944
female,0.68944
female,0.68939
female,0.68939
male,0.68934
female,0.68934
female,0.68934
female,0.68934
female,0.6893
male,0.6893
male,0.6893
male,0.6893
male,0.68925
female,0.68925
female,0.68925
female,0.68925
male,0.6892
male,0.6892
female,0.6892
female,0.6892
male,0.6892
female,0.6892
male,0.6892
male,0.6892
female,0.68915
male,0.68915
female,0.68915
female,0.6891
female,0.68906
male,0.68906
female,0.68906
female,0.68906
male,0.68906
female,0.68906
female,0.68906
female,0.68906
female,0.68906
male,0.68901
female,0.68901
male,0.68901
male,0.68901
male,0.68896
female,0.68896
male,0.68896
female,0.68891
male,0.68891
male,0.68891
male,0.68891
female,0.68891
male,0.68891
male,0.68891
female,0.68891
female,0.68891
female,0.68882
male,0.68882
female,0.68877
female,0.68877
male,0.68872
female,0.68872
male,0.68872
male,0.68867
female,0.68867
female,0.68867
female,0.68867
female,0.68863
female,0.68863
female,0.68863
male,0.68863
female,0.68863
male,0.68858
female,0.68858
male,0.68858
female,0.68858
male,0.68858
female,0.68853
female,0.68848
female,0.68848
female,0.68848
male,0.68848
female,0.68848
male,0.68848
male,0.68848
female,0.68844
female,0.68844
female,0.68844
female,0.68844
male,0.68844
female,0.68844
male,0.68839
female,0.68839
female,0.68839
male,0.68834
male,0.68829
female,0.68829
female,0.68824
female,0.6882
female,0.6882
male,0.6882
female,0.6882
male,0.6882
female,0.6882
male,0.68815
female,0.68815
male,0.68815
female,0.6881
male,0.6881
female,0.6881
male,0.6881
male,0.6881
male,0.6881
male,0.68805
female,0.68805
female,0.68805
male,0.68805
male,0.68805
male,0.688
male,0.688
female,0.688
female,0.688
male,0.68791
female,0.68791
male,0.68791
male,0.68791
male,0.68786
female,0.68786
male,0.68786
female,0.68781
female,0.68781
female,0.68781
male,0.68781
male,0.68777
male,0.68777
male,0.68777
female,0.68777
female,0.68777
female,0.68772
female,0.68772
male,0.68772
female,0.68772
male,0.68772
male,0.68772
male,0.68772
female,0.68772
female,0.68772
male,0.68767
male,0.68767
female,0.68767
female,0.68767
female,0.68767
female,0.68762
female,0.68762
female,0.68762
female,0.68757
male,0.68757
female,0.68757
female,0.68753
female,0.68753
female,0.68753
female,0.68748
female,0.68748
male,0.68743
male,0.68743
female,0.68743
female,0.68743
male,0.68743
male,0.68738
male,0.68738
male,0.68738
female,0.68738
male,0.68738
female,0.68734
male,0.68734
male,0.68734
male,0.68729
female,0.68729
male,0.68729
male,0.68729
female,0.68729
female,0.68724
male,0.68724
male,0.68719
male,0.68719
female,0.68719
male,0.68719
female,0.68719
male,0.68719
female,0.68719
male,0.68719
male,0.68719
female,0.68714
female,0.68714
female,0.68714
male,0.68714
female,0.68705
female,0.68705
male,0.687
male,0.687
female,0.68695
male,0.68695
female,0.68695
male,0.68695
female,0.68695
female,0.68691
male,0.68691
male,0.68686
male,0.68686
female,0.68686
female,0.68686
male,0.68681
female,0.68681
female,0.68681
male,0.68681
female,0.68681
male,0.68676
female,0.68676
female,0.68676
male,0.68671
female,0.68671
male,0.68671
male,0.68671
male,0.68671
male,0.68671
female,0.68667
male,0.68667
female,0.68662
female,0.68662
female,0.68662
female,0.68657
male,0.68657
male,0.68657
male,0.68657
female,0.68652
male,0.68652
male,0.68652
female,0.68652
female,0.68652
female,0.68648
male,0.68648
female,0.68643
male,0.68638
male,0.68638
female,0.68633
female,0.68633
male,0.68633
male,0.68633
male,0.68633
female,0.68633
female,0.68633
female,0.68628
female,0.68624
male,0.68624
female,0.68619
male,0.68619
female,0.68619
male,0.68619
male,0.68619
female,0.68614
female,0.68614
male,0.68614
female,0.68614
female,0.68614
female,0.68609
female,0.68609
female,0.68609
male,0.68609
female,0.68609
female,0.68609
male,0.68609
female,0.68604
female,0.68604
male,0.68604
female,0.686
male,0.686
female,0.686
female,0.686
female,0.68595
female,0.68595
female,0.68595
male,0.68595
female,0.6859
male,0.6859
female,0.6859
female,0.68585
female,0.68585
male,0.68585
female,0.68581
female,0.68581
female,0.68581
female,0.68581
male,0.68576
male,0.68576
female,0.68576
male,0.68576
male,0.68571
female,0.68571
female,0.68571
female,0.68571
female,0.68566
male,0.68566
female,0.68566
male,0.68566
male,0.68566
female,0.68561
female,0.68561
male,0.68561
female,0.68561
male,0.68557
male,0.68557
female,0.68557
female,0.68557
female,0.68557
male,0.68557
female,0.68552
female,0.68552
female,0.68552
male,0.68547
male,0.68547
female,0.68547
female,0.68542
female,0.68542
male,0.68542
male,0.68542
male,0.68542
female,0.68542
female,0.68542
female,0.68538
female,0.68538
female,0.68538
female,0.68533
female,0.68533
male,0.68533
female,0.68533
female,0.68533
female,0.68528
female,0.68528
female,0.68528
male,0.68528
female,0.68528
female,0.68528
male,0.68528
male,0.68523
male,0.68523
female,0.68518
female,0.68518
female,0.68514
female,0.68514
male,0.68514
male,0.68514
female,0.68514
male,0.68509
male,0.68509
female,0.68509
female,0.68509
male,0.68509
male,0.68504
male,0.68499
male,0.68499
female,0.68499
female,0.68499
female,0.68495
male,0.6849
female,0.6849
female,0.6849
male,0.68485
male,0.68485
male,0.68485
female,0.68485
male,0.6848
male,0.6848
female,0.6848
female,0.6848
female,0.68475
female,0.68475
male,0.68475
male,0.68475
male,0.68475
male,0.68475
male,0.68471
female,0.68471
female,0.68466
female,0.68466
female,0.68466
female,0.68466
male,0.68461
male,0.68461
male,0.68461
male,0.68461
male,0.68461
female,0.68456
male,0.68456
female,0.68456
female,0.68456
female,0.68456
male,0.68451
female,0.68451
female,0.68447
female,0.68447
female,0.68447
male,0.68447
male,0.68447
male,0.68447
male,0.68442
female,0.68442
male,0.68437
male,0.68437
female,0.68432
female,0.68432
female,0.68432
male,0.68432
female,0.68428
female,0.68428
male,0.68428
female,0.68428
female,0.68428
female,0.68423
female,0.68423
female,0.68423
female,0.68423
female,0.68423
female,0.68423
female,0.68423
female,0.68418
male,0.68418
female,0.68418
female,0.68418
male,0.68413
male,0.68413
male,0.68408
male,0.68408
female,0.68408
female,0.68408
female,0.68408
male,0.68408
male,0.68404
female,0.68404
female,0.68404
female,0.68399
male,0.68394
male,0.68394
female,0.68394
male,0.68389
male,0.68389
female,0.68389
male,0.68389
female,0.68385
female,0.68385
male,0.68385
male,0.6838
male,0.6838
female,0.6838
male,0.6838
male,0.6838
female,0.6838
male,0.6838
female,0.68375
female,0.6837
female,0.6837
female,0.6837
male,0.68365
female,0.68365
male,0.68361
male,0.68361
female,0.68361
male,0.68361
female,0.68361
male,0.68361
female,0.68356
female,0.68356
male,0.68356
male,0.68356
female,0.68356
male,0.68356
male,0.68356
female,0.68356
female,0.68351
female,0.68351
male,0.68351
female,0.68351
male,0.68351
male,0.68351
female,0.68351
female,0.68342
female,0.68342
female,0.68342
female,0.68337
male,0.68337
male,0.68337
female,0.68332
male,0.68332
female,0.68327
female,0.68327
female,0.68327
female,0.68327
male,0.68322
female,0.68322
female,0.68322
female,0.68313
female,0.68313
female,0.68313
female,0.68308
female,0.68308
male,0.68308
male,0.68308
female,0.68308
female,0.68303
female,0.68303
female,0.68303
female,0.68303
male,0.68303
male,0.68303
male,0.68294
male,0.68294
male,0.68289
male,0.68289
male,0.68289
female,0.68284
female,0.68284
female,0.68279
male,0.68279
female,0.68279
female,0.68279
female,0.68279
male,0.68279
female,0.68279
male,0.68275
male,0.68275
male,0.68275
female,0.68275
female,0.68275
female,0.6827
male,0.6827
male,0.6827
male,0.68265
male,0.68265
female,0.68265
female,0.6826
female,0.68255
female,0.68255
male,0.68255
female,0.68255
female,0.68255
male,0.68255
female,0.68251
male,0.68251
female,0.68251
male,0.68251
male,0.68251
female,0.68246
female,0.68246
female,0.68246
male,0.68246
female,0.68246
male,0.68246
female,0.68246
female,0.68246
male,0.68246
female,0.68241
female,0.68236
female,0.68236
female,0.68232
female,0.68232
female,0.68227
male,0.68227
female,0.68227
female,0.68222
female,0.68222
male,0.68222
female,0.68222
male,0.68217
male,0.68212
female,0.68212
female,0.68212
male,0.68208
male,0.68208
female,0.68208
female,0.68208
male,0.68203
male,0.68203
female,0.68203
male,0.68203
female,0.68203
female,0.68198
male,0.68198
male,0.68198
female,0.68198
female,0.68193
male,0.68189
female,0.68189
female,0.68184
male,0.68184
male,0.68179
female,0.68179
male,0.68179
female,0.68174
female,0.68174
female,0.68174
male,0.68169
female,0.68169
female,0.68165
male,0.68165
male,0.6816
female,0.6816
male,0.6816
female,0.6816
male,0.68155
male,0.68146
female,0.68146
female,0.68146
female,0.68141
male,0.68141
female,0.68141
female,0.68136
female,0.68136
male,0.68136
male,0.68136
female,0.68136
female,0.68131
male,0.68131
female,0.68131
female,0.68126
male,0.68126
male,0.68126
female,0.68126
male,0.68122
female,0.68122
female,0.68122
female,0.68117
female,0.68117
female,0.68117
female,0.68117
female,0.68112
male,0.68112
female,0.68107
female,0.68107
female,0.68107
male,0.68103
female,0.68103
female,0.68103
female,0.68098
male,0.68098
female,0.68098
female,0.68098
female,0.68093
male,0.68093
male,0.68093
female,0.68088
female,0.68088
male,0.68083
female,0.68079
male,0.68074
male,0.68074
female,0.68074
female,0.68074
female,0.68074
female,0.68074
female,0.68069
female,0.68069
female,0.68064
female,0.68064
male,0.68059
female,0.68055
male,0.68055
male,0.68055
male,0.6805
male,0.6805
female,0.68045
male,0.68045
female,0.68045
male,0.68045
male,0.6804
male,0.6804
male,0.6804
male,0.68036
male,0.68031
female,0.68021
female,0.68016
female,0.68012
female,0.68012
female,0.68012
female,0.68012
female,0.68012
male,0.68012
male,0.68007
male,0.68007
female,0.68007
male,0.68002
female,0.68002
female,0.68002
female,0.68002
male,0.67997
female,0.67997
female,0.67997
male,0.67997
male,0.67997
female,0.67993
female,0.67993
male,0.67988
female,0.67988
female,0.67988
male,0.67983
female,0.67983
male,0.67983
female,0.67978
female,0.67978
female,0.67978
male,0.67978
female,0.67973
female,0.67969
male,0.67969
female,0.67969
female,0.67969
female,0.67964
female,0.67964
female,0.67959
female,0.67959
male,0.67959
female,0.67954
male,0.67954
female,0.67954
female,0.67954
male,0.6795
female,0.6795
female,0.6795
female,0.6795
female,0.67945
female,0.6794
female,0.6794
male,0.6794
female,0.6794
female,0.6794
female,0.6794
male,0.6794
male,0.67935
female,0.67935
male,0.6793
female,0.6793
female,0.6793
female,0.67926
female,0.67921
male,0.67921
female,0.67921
female,0.67921
female,0.67916
male,0.67916
male,0.67916
female,0.67916
female,0.67916
female,0.67911
female,0.67911
female,0.67911
female,0.67911
male,0.67906
male,0.67906
male,0.67906
male,0.67902
female,0.67902
female,0.67902
male,0.67902
male,0.67897
male,0.67897
male,0.67892
female,0.67892
female,0.67887
male,0.67887
male,0.67887
female,0.67883
male,0.67883
male,0.67878
female,0.67878
female,0.67878
female,0.67878
female,0.67878
female,0.67873
female,0.67873
male,0.67873
male,0.67868
female,0.67863
female,0.67859
male,0.67859
male,0.67854
male,0.67849
female,0.67849
female,0.67844
female,0.67844
female,0.67844
female,0.6784
female,0.6784
male,0.6784
female,0.67835
female,0.67835
male,0.67835
female,0.6783
male,0.6783
male,0.67825
male,0.6782
female,0.6782
female,0.67816
female,0.67806
female,0.67806
female,0.67806
female,0.67806
female,0.67806
female,0.67806
female,0.67801
female,0.67797
female,0.67797
male,0.67797
male,0.67797
female,0.67797
male,0.67792
female,0.67792
female,0.67787
male,0.67787
female,0.67787
male,0.67787
female,0.67787
female,0.67787
female,0.67782
female,0.67782
female,0.67782
female,0.67782
female,0.67782
female,0.67777
male,0.67773
male,0.67773
female,0.67773
female,0.67773
male,0.67773
female,0.67773
male,0.67768
female,0.67768
male,0.67768
male,0.67763
female,0.67758
female,0.67758
female,0.67758
female,0.67754
male,0.67754
female,0.67754
male,0.67754
female,0.67749
male,0.67749
female,0.67749
female,0.67749
female,0.67744
female,0.67744
male,0.67744
female,0.67744
female,0.67739
female,0.67739
male,0.67739
female,0.67734
male,0.67734
female,0.67734
male,0.67734
female,0.67734
female,0.6773
male,0.6773
female,0.6773
male,0.67725
female,0.67725
female,0.67725
female,0.67725
female,0.6772
male,0.6772
male,0.67715
female,0.67715
male,0.6771
female,0.67706
male,0.67706
female,0.67706
male,0.67706
male,0.67706
female,0.67701
female,0.67701
male,0.67696
female,0.67696
female,0.67696
female,0.67691
female,0.67691
female,0.67691
female,0.67691
female,0.67691
female,0.67691
female,0.67687
male,0.67682
male,0.67682
female,0.67682
male,0.67682
male,0.67677
male,0.67677
female,0.67677
male,0.67677
male,0.67672
female,0.67667
female,0.67667
female,0.67667
female,0.67663
male,0.67663
male,0.67663
female,0.67663
male,0.67658
female,0.67658
female,0.67658
female,0.67658
female,0.67658
male,0.67658
female,0.67653
male,0.67653
male,0.67653
male,0.67653
female,0.67648
female,0.67648
male,0.67648
male,0.67648
female,0.67648
male,0.67648
female,0.67644
male,0.67639
male,0.67634
male,0.67629
female,0.67629
female,0.67629
female,0.67629
male,0.67624
female,0.67624
male,0.67624
male,0.67624
female,0.67624
male,0.6762
female,0.6762
female,0.6762
male,0.6762
male,0.67615
female,0.67615
male,0.6761
female,0.67605
male,0.67601
male,0.67596
male,0.67596
male,0.67591
male,0.67586
female,0.67586
male,0.67586
female,0.67581
male,0.67581
female,0.67577
female,0.67577
female,0.67577
female,0.67577
male,0.67577
male,0.67572
female,0.67567
male,0.67567
female,0.67567
male,0.67567
female,0.67567
male,0.67562
female,0.67562
female,0.67557
female,0.67553
female,0.67553
male,0.67553
male,0.67553
female,0.67548
female,0.67548
female,0.67543
female,0.67543
female,0.67543
female,0.67538
female,0.67538
female,0.67538
male,0.67538
female,0.67538
male,0.67534
male,0.67529
male,0.67524
male,0.67524
male,0.67524
male,0.67524
female,0.67519
female,0.67519
male,0.67519
female,0.67519
female,0.67514
female,0.67505
female,0.67505
female,0.67505
male,0.67505
female,0.675
male,0.675
male,0.675
female,0.67495
female,0.67495
female,0.67495
female,0.67491
male,0.67491
male,0.67491
male,0.67486
male,0.67486
female,0.67486
female,0.67486
female,0.67476
female,0.67476
female,0.67471
male,0.67471
female,0.67471
male,0.67471
female,0.67467
male,0.67462
male,0.67457
female,0.67457
female,0.67457
male,0.67452
female,0.67448
female,0.67448
female,0.67448
female,0.67443
female,0.67443
male,0.67443
female,0.67438
female,0.67438
female,0.67438
female,0.67433
male,0.67433
male,0.67433
male,0.67428
female,0.67424
male,0.67419
female,0.67419
male,0.67414
female,0.67409
male,0.67409
male,0.67409
female,0.67405
female,0.674
female,0.674
female,0.674
female,0.67395
male,0.67395
female,0.67395
female,0.67395
female,0.67395
female,0.6739
male,0.6739
male,0.6739
female,0.6739
male,0.6739
male,0.6739
female,0.6739
female,0.6739
female,0.6739
female,0.67381
male,0.67381
male,0.67381
female,0.67376
female,0.67376
male,0.67376
male,0.67376
male,0.67376
male,0.67376
female,0.67376
male,0.67371
male,0.67371
female,0.67366
male,0.67361
female,0.67361
male,0.67357
male,0.67357
female,0.67357
female,0.67352
female,0.67352
male,0.67352
female,0.67352
male,0.67352
male,0.67347
female,0.67347
male,0.67342
female,0.67342
male,0.67342
female,0.67342
male,0.67338
male,0.67338
female,0.67338
male,0.67328
female,0.67328
female,0.67328
male,0.67328
female,0.67323
female,0.67323
male,0.67318
female,0.67318
male,0.67314
female,0.67314
female,0.67314
female,0.67314
male,0.67309
female,0.67304
female,0.67304
male,0.67299
male,0.67299
female,0.67295
female,0.67295
female,0.67295
male,0.67295
male,0.67295
male,0.67295
male,0.6729
female,0.6729
male,0.6729
female,0.6729
female,0.67285
male,0.67285
female,0.67285
male,0.67285
male,0.67285
female,0.67285
male,0.6728
male,0.67275
female,0.67275
male,0.67271
male,0.67271
female,0.67271
female,0.67271
female,0.67266
male,0.67266
female,0.67266
male,0.67266
male,0.67261
female,0.67261
female,0.67256
female,0.67256
male,0.67247
female,0.67247
male,0.67247
female,0.67247
male,0.67247
male,0.67247
male,0.67237
male,0.67237
male,0.67237
female,0.67232
female,0.67232
female,0.67232
female,0.67228
male,0.67228
female,0.67228
female,0.67223
female,0.67223
male,0.67223
female,0.67223
female,0.67223
female,0.67223
female,0.67223
female,0.67223
female,0.67218
female,0.67218
male,0.67218
male,0.67218
female,0.67213
male,0.67213
male,0.67213
female,0.67213
female,0.67213
male,0.67213
male,0.67208
male,0.67208
female,0.67208
female,0.67208
male,0.67204
male,0.67204
male,0.67199
female,0.67199
male,0.67199
female,0.67199
female,0.67199
male,0.67194
female,0.67194
female,0.67194
female,0.67194
female,0.67194
female,0.67194
female,0.67189
female,0.67189
male,0.67189
female,0.67189
female,0.67189
male,0.67189
male,0.67189
male,0.67185
male,0.67185
male,0.6718
male,0.6718
female,0.67175
female,0.6717
female,0.6717
female,0.6717
male,0.6717
male,0.6717
female,0.67165
male,0.67165
male,0.67165
male,0.67165
female,0.67165
female,0.67161
male,0.67161
female,0.67161
male,0.67161
female,0.67161
male,0.67151
female,0.67146
female,0.67146
female,0.67146
female,0.67142
male,0.67142
female,0.67142
male,0.67137
female,0.67137
male,0.67132
male,0.67132
female,0.67127
female,0.67127
male,0.67118
female,0.67118
female,0.67118
female,0.67113
male,0.67103
male,0.67103
female,0.67099
male,0.67099
female,0.67099
female,0.67099
female,0.67094
female,0.67094
female,0.67094
male,0.67094
female,0.67089
female,0.67089
female,0.67089
female,0.67084
female,0.67079
female,0.67079
male,0.67079
female,0.67079
male,0.67075
male,0.67075
female,0.67075
female,0.67075
male,0.67075
female,0.6707
female,0.6707
male,0.67065
male,0.67065
male,0.67065
male,0.67065
female,0.67065
female,0.6706
female,0.6706
male,0.6706
male,0.6706
male,0.67056
female,0.67056
female,0.67051
female,0.67051
male,0.67046
female,0.67046
female,0.67046
male,0.67041
female,0.67041
female,0.67041
female,0.67036
male,0.67032
female,0.67032
male,0.67032
female,0.67032
female,0.67032
female,0.67027
male,0.67027
female,0.67022
female,0.67022
male,0.67017
female,0.67017
female,0.67017
male,0.67017
female,0.67012
female,0.67008
male,0.67008
male,0.67008
female,0.66998
male,0.66993
male,0.66993
female,0.66993
female,0.66993
female,0.66989
female,0.66989
female,0.66989
female,0.66989
male,0.66989
female,0.66989
female,0.66984
male,0.66979
male,0.66979
male,0.66979
female,0.66974
male,0.66974
male,0.66974
female,0.66974
female,0.66969
male,0.66969
male,0.66969
male,0.66965
female,0.6696
female,0.6696
female,0.6696
female,0.66955
female,0.66955
male,0.6695
female,0.6695
female,0.66946
male,0.66946
female,0.66946
male,0.66946
female,0.66941
male,0.66936
female,0.66936
female,0.66936
female,0.66931
male,0.66931
male,0.66931
female,0.66931
female,0.66931
male,0.66931
female,0.66926
male,0.66926
female,0.66926
male,0.66922
male,0.66922
female,0.66922
male,0.66917
female,0.66917
male,0.66912
male,0.66912
female,0.66907
female,0.66907
male,0.66907
